year,state,D_pv,R_pv,D_pv2p,R_pv2p,D_pv_lag1,R_pv_lag1,D_pv2p_lag1,R_pv2p_lag1,D_pv_lag2,R_pv_lag2,D_pv2p_lag2,R_pv2p_lag2,margin,winner
1984,Nevada,32.41934514,66.76995016,32.68431845,67.31568155,27.35666333,63.61185431,30.07267134,69.92732866,45.80980404,50.16594345,47.73060407,52.26939593,-34.631363099999994,R
1984,New Hampshire,30.94516899,68.66733178,31.06554775,68.93445225,28.3507383,57.73718066,32.93230763,67.06769237,43.4726921,54.74682519,44.26074705,55.73925295,-37.868904500000006,R
1984,New Jersey,39.19754794,60.09051973,39.47860892,60.52139108,38.55799204,51.97315978,42.59085549,57.40914451,47.92391503,50.08134094,48.89933153,51.10066847,-21.04278216,R
1984,New Mexico,39.22643233,59.70429846,39.65040187,60.34959813,36.78482894,54.96682645,40.09173326,59.90826674,48.28440433,50.74989798,48.75523248,51.24476752,-20.699196259999994,R
1984,New York,44.09238689,49.60501321,47.05828213,52.94171787,43.99209992,42.53011024,50.8448638,49.1551362,48.65083286,42.37855381,53.44519461,46.55480539,-5.883435739999996,R
1984,North Carolina,37.89196368,61.89689895,37.97213705,62.02786295,47.18285535,49.30497518,48.90031737,51.09968263,55.26918671,44.21940204,55.5532925,44.4467075,-24.0557259,R
1984,North Dakota,33.79896495,64.83974224,34.26541762,65.73458238,26.2985029,64.32570836,29.01929025,70.98070975,45.77004319,51.69184818,46.96198949,53.03801051,-31.469164760000005,R
1984,Ohio,40.00319948,58.69868635,40.52931628,59.47068372,40.90981354,51.51142625,44.26451499,55.73548501,48.89868667,48.67163157,50.1163546,49.8836454,-18.941367439999993,R
1984,Oklahoma,30.66714662,68.61085184,30.89017415,69.109825849999993,34.96766135,60.49970949,36.62786672,63.37213328,48.74722019,49.96177619,49.38477948,50.61522052,-38.21965169999999,R
1984,Oregon,43.73968123,55.90582189,43.89528866,56.10471134,38.66981065,48.33146568,44.44740616,55.55259384,47.61806276,47.78439346,49.91282682,50.08717318,-12.209422680000003,R
1984,Pennsylvania,45.98917667,53.34106792,46.29926852,53.70073148,42.47593062,49.58613404,46.13836413,53.86163587,50.39567935,47.73221531,51.35713909,48.64286091,-7.4014629600000035,R
1984,Rhode Island,48.01736466,51.66520906,48.17026976,51.82973024,47.68214786,37.21280775,56.16605547,43.83394453,55.44200456,44.14419461,55.67237732,44.32762268,-3.659460480000007,R
1984,South Carolina,35.56517151,63.55400819,35.88122059,64.11877941,48.20896631,49.45376231,49.36270673,50.63729327,56.16951767,43.12937104,56.56610904,43.43389096,-28.237558820000004,R
1984,South Dakota,36.52879978,63.0033945,36.70048676,63.29951324,31.6918063,60.52523169,34.36654114,65.63345886,48.91212526,50.38779026,49.25696563,50.74303437,-26.599026480000006,R
1984,Tennessee,41.57224942,57.83972248,41.81815191,58.18184809,48.40771852,48.69888775,49.85007754,50.14992246,55.94074831,42.94176297,56.57294458,43.42705542,-16.363696180000005,R
1984,Texas,36.11394829,63.610613,36.21369483,63.78630517,41.42003014,55.28195126,42.83265921,57.16734079,51.13895681,47.97042352,51.59850323,48.40149677,-27.572610339999997,R
1984,Utah,24.67521948,74.50179145,24.87997899,75.12002101,20.56866484,72.77754605,22.03481496,77.96518504,33.64817874,62.43473055,35.01994162,64.98005838,-50.240042020000004,R
1984,Vermont,40.81241127,57.9230989,41.33508927,58.66491073,38.42118341,44.36401483,46.41069204,53.58930796,42.30405325,54.58722581,43.66136319,56.33863681,-17.329821460000005,R
1984,Virginia,37.09293848,62.28716107,37.32431206,62.67568794,40.30874069,53.03279901,43.18413947,56.81586053,47.95821563,49.29332141,49.31358114,50.68641886,-25.351375880000006,R
1984,Washington,42.58081721,56.09175907,43.15364898,56.84635102,37.31607203,49.65834364,42.90465391,57.09534609,46.11426044,49.99774997,47.97970643,52.02029357,-13.69270204,R
1984,West Virginia,44.59783457,55.11211811,44.72756568,55.27243432,49.81083481,45.30286086,52.36978172,47.63021828,58.06951865,41.93048135,58.06951865,41.93048135,-10.544868640000004,R
1984,Wisconsin,45.02170061,54.19315283,45.37798429,54.62201571,43.18031551,47.89877447,47.40969142,52.59030858,49.50336357,47.8260973,50.86164367,49.13835633,-9.244031419999999,R
1984,Wyoming,28.2428771,70.50982177,28.59960024,71.40039976,27.97021159,62.6439481,30.86737402,69.13262598,39.80926553,59.30358251,40.16559539,59.83440461,-42.80079952,R
1988,Alabama,39.86329831,59.16504894,40.2544316,59.7455684,38.28078127,60.54249355,38.73660465,61.26339535,47.44885907,48.75012016,49.32366169,50.67633831,-19.491136800000007,R
1988,Alaska,36.27096284,59.59093726,37.83668257,62.16331743,29.86777775,66.65398232,30.94408735,69.05591265,26.4079018,54.348196540000004,32.70081436,67.29918564,-24.32663486,R
1988,Arizona,38.74387412,59.95026765,39.25650847,60.74349153,32.54264317,66.42148286,32.88327243,67.11672757,28.24468359,60.60884838,31.78791317,68.21208683,-21.48698306,R
1988,Arkansas,42.19173217,56.3678362,42.80835729,57.191642710000004,38.290785,60.46702533,38.7724119,61.2275881,47.52263062,48.13427223,49.68029406,50.31970594,-14.383285420000007,R
1988,California,47.55944256,51.12656789,48.19268946,51.80731054,41.2677757,57.51694285,41.77546518,58.22453482,35.91943691,52.69750288,40.53337544,59.46662456,-3.6146210800000063,R
1988,Colorado,45.28240432,53.05888834,46.04617562,53.95382438,35.1228983,63.44215597,35.63423016,64.36576984,31.0700325,55.06893495,36.06965979,63.93034021,-7.907648760000001,R
1988,Connecticut,46.87451936,51.97756122,47.41884954,52.58115046,38.82998159,60.73195173,39.00083124,60.99916876,38.52220567,48.15595701,44.44280368,55.55719632,-5.162300920000007,R
1988,Delaware,43.4777563,55.87996366,43.7588104,56.2411896,39.93212136,59.78269409,40.0463273,59.9536727,44.87414498,47.20708794,48.73321475,51.26678525,-12.482379199999997,R
1988,District of Columbia,82.6469719,14.3044531,85.24575261,14.75424739,85.38487751,13.7296013,86.14773395,13.85226605,74.89317898,13.40682849,84.81673006,15.18326994,70.49150522,D
1988,Florida,38.50721693,60.87155909,38.74792835,61.25207165,34.66024697,65.31858104,34.66758679,65.33241321,38.50021983,55.51916271,40.94923705,59.05076295,-22.504143299999996,R
1988,Georgia,39.49842844,59.75287234,39.79638366,60.20361634,39.78530524,60.17229857,39.80217985,60.19782015,55.79610535,40.96730659,57.66239969,42.33760031,-20.407232680000007,R
1988,Hawaii,54.26944008,44.75104454,54.80627598,45.19372402,43.81591563,55.09965877,44.29627578,55.70372422,44.80211813,42.90061889,51.08405924,48.91594076,9.612551960000005,D
1988,Idaho,36.01064142,62.07845113,36.71217715,63.28782285,26.39221295,72.36467029,26.7244288,73.2755712,25.19071579,66.45596677,27.48677321,72.51322679,-26.575645699999995,R
1988,Illinois,48.60455527,50.68826879,48.950723000000004,51.049277,43.29655321,56.17459154,43.52674669,56.47325331,41.71640818,49.64605289,45.66033762,54.33966238,-2.098553999999993,R
1988,Indiana,39.68618767,59.84277566,39.87400888,60.12599112,37.68271379,61.67431459,37.92657088,62.07342912,37.65319244,56.00524167,40.20267133,59.79732867,-20.251982240000004,R
1988,Iowa,54.71192398,44.49647279,55.14848114,44.85151886,45.8870818,53.27211217,46.27617467,53.72382533,38.60416298,51.30500182,42.93684973,57.06315027,10.296962280000002,D
1988,Kansas,42.55964489,55.79299608,43.2724983,56.7275017,32.59803658,66.27220788,32.97052289,67.02947711,33.28757546,57.85006047,36.52451056,63.47548944,-13.455003399999995,R
1988,Kentucky,43.88359469,55.52147912,44.14623219,55.85376781,39.40124658,60.00693762,39.63581761,60.36418239,47.65391583,49.03216744,49.2872544,50.7127456,-11.707535620000002,R
1988,Louisiana,44.0645571,54.2747153,44.80870768,55.19129232,38.17539263,60.77370692,38.58083884,61.41916116,45.74823178,51.1983474,47.18911401,52.81088599,-10.382584640000005,R
1988,Maine,43.88353888,55.3354293,44.2289813,55.7710187,38.78104074,60.83406852,38.9308821,61.0691179,42.2503542,45.60554176,48.09051657,51.90948343,-11.542037399999998,R
1988,Maryland,48.19903427,51.10758663,48.53556977,51.46443023,47.01639086,52.50505259,47.24247281,52.75752719,47.13812954,44.18096509,51.61913807,48.38086193,-2.9288604599999957,R
1988,Massachusetts,53.22905149,45.37505873,53.98258893,46.01741107,48.43378267,51.22078251,48.60166976,51.39833024,41.74977913,41.90147736,49.90932698,50.09067302,7.965177859999997,D
1988,Michigan,45.67207835,53.56769378,46.02195004,53.97804996,40.23607594,59.22602717,40.453675,59.546325,42.4974135,48.98618189,46.4535891,53.5464109,-7.95609992,R
1988,Minnesota,52.91283343,45.89572632,53.55085993,46.44914007,49.71884656,49.53841519,50.09089077,49.90910923,46.50156244,42.55866225,52.21361456,47.78638544,7.101719860000003,D
1988,Mississippi,39.06714459,59.88983679,39.47891704,60.52108296,37.42328159,61.88232119,37.68496494,62.31503506,48.13916456,49.4633025,49.3216678,50.6783322,-21.042165920000002,R
1988,Missouri,47.85044916,51.83157305,48.00308832,51.99691168,39.97524933,60.02475067,39.97524933,60.02475067,44.34571659,51.15576353,46.43458566,53.56541434,-3.9938233599999933,R
1988,Montana,46.19852656,52.07151725,47.01181028,52.98818972,38.17658185,60.47448208,38.69860124,61.30139876,32.4306502,56.82452631,36.33475555,63.66524445,-5.976379440000002,R
1988,Nebraska,39.19103807,60.16282041,39.44591451,60.55408549,28.80982686,70.55069086,28.99524633,71.00475367,26.02273847,65.55001853,28.41755487,71.58244513,-21.108170979999997,R
1988,Nevada,38.6841254,60.04668744,39.18141084,60.81858916,32.41934514,66.76995016,32.68431845,67.31568155,27.35666333,63.61185431,30.07267134,69.92732866,-21.637178320000004,R
1988,New Hampshire,36.33449864,62.49087176,36.76636727,63.23363273,30.94516899,68.66733178,31.06554775,68.93445225,28.3507383,57.73718066,32.93230763,67.06769237,-26.467265459999993,R
1988,New Jersey,42.59814238,56.24010946,43.09884239,56.90115761,39.19754794,60.09051973,39.47860892,60.52139108,38.55799204,51.97315978,42.59085549,57.40914451,-13.802315219999997,R
1988,New Mexico,46.89357425,51.850353,47.49008426,52.50991574,39.22643233,59.70429846,39.65040187,60.34959813,36.78482894,54.96682645,40.09173326,59.90826674,-5.0198314799999935,R
1988,New York,50.19497561,43.76430362,53.42205264,46.57794736,44.09238689,49.60501321,47.05828213,52.94171787,43.99209992,42.53011024,50.8448638,49.1551362,6.844105279999994,D
1988,North Carolina,41.70631146,57.96829978,41.84246213,58.15753787,37.89196368,61.89689895,37.97213705,62.02786295,47.18285535,49.30497518,48.90031737,51.09968263,-16.315075739999997,R
1988,North Dakota,42.97200104,56.03123181,43.40464427,56.59535573,33.79896495,64.83974224,34.26541762,65.73458238,26.2985029,64.32570836,29.01929025,70.98070975,-13.190711460000003,R
1988,Ohio,44.14684136,55.00175825,44.52593535,55.47406465,40.00319948,58.69868635,40.52931628,59.47068372,40.90981354,51.51142625,44.26451499,55.73548501,-10.948129300000005,R
1988,Oklahoma,41.28165146,57.92879126,41.61018773,58.38981227,30.66714662,68.61085184,30.89017415,69.109825849999993,34.96766135,60.49970949,36.62786672,63.37213328,-16.77962454,R
1988,Oregon,51.2781124,46.61136695,52.3836808,47.6163192,43.73968123,55.90582189,43.89528866,56.10471134,38.66981065,48.33146568,44.44740616,55.55259384,4.767361600000001,D
1988,Pennsylvania,48.3867405,50.70457962,48.830453,51.169547,45.98917667,53.34106792,46.29926852,53.70073148,42.47593062,49.58613404,46.13836413,53.86163587,-2.339094000000003,R
1988,Rhode Island,55.63785459,43.93260871,55.87787055,44.12212945,48.01736466,51.66520906,48.17026976,51.82973024,47.68214786,37.21280775,56.16605547,43.83394453,11.755741099999995,D
1988,South Carolina,37.58119855,61.50481385,37.92785444,62.07214556,35.56517151,63.55400819,35.88122059,64.11877941,48.20896631,49.45376231,49.36270673,50.63729327,-24.144291120000005,R
1988,South Dakota,46.50612957,52.84976245,46.80762119,53.19237881,36.52879978,63.0033945,36.70048676,63.29951324,31.6918063,60.52523169,34.36654114,65.63345886,-6.384757620000002,R
1988,Tennessee,41.5458518,57.89048128,41.7813595,58.2186405,41.57224942,57.83972248,41.81815191,58.18184809,48.40771852,48.69888775,49.85007754,50.14992246,-16.437281,R
1988,Texas,43.34936922,55.95355796,43.65366707,56.34633293,36.11394829,63.610613,36.21369483,63.78630517,41.42003014,55.28195126,42.83265921,57.16734079,-12.692665860000005,R
1988,Utah,32.04643528,66.21896484,32.61212517,67.38787483,24.67521948,74.50179145,24.87997899,75.12002101,20.56866484,72.77754605,22.03481496,77.96518504,-34.77574966,R
1988,Vermont,47.57980997,51.09605142,48.21828692,51.78171308,40.81241127,57.9230989,41.33508927,58.66491073,38.42118341,44.36401483,46.41069204,53.58930796,-3.563426160000006,R
1988,Virginia,39.23140487,59.73519912,39.64105394,60.35894606,37.09293848,62.28716107,37.32431206,62.67568794,40.30874069,53.03279901,43.18413947,56.81586053,-20.717892120000002,R
1988,Washington,50.0476879,48.45642924,50.80771175,49.19228825,42.58081721,56.09175907,43.15364898,56.84635102,37.31607203,49.65834364,42.90465391,57.09534609,1.6154235000000057,D
1988,West Virginia,52.19811085,47.46055095,52.3768932,47.6231068,44.59783457,55.11211811,44.72756568,55.27243432,49.81083481,45.30286086,52.36978172,47.63021828,4.753786399999996,D
1988,Wisconsin,51.41403025,47.79591058,51.82346629,48.17653371,45.02170061,54.19315283,45.37798429,54.62201571,43.18031551,47.89877447,47.40969142,52.59030858,3.646932579999998,D
1988,Wyoming,38.01337857,60.53038499,38.57512358,61.42487642,28.2428771,70.50982177,28.59960024,71.40039976,27.97021159,62.6439481,30.86737402,69.13262598,-22.849752839999994,R
1992,Alabama,40.8800635,47.6454036,46.17887354,53.82112646,39.86329831,59.16504894,40.2544316,59.7455684,38.28078127,60.54249355,38.73660465,61.26339535,-7.642252920000004,R
1992,Alaska,30.28711132,39.45749809,43.42573796,56.57426204,36.27096284,59.59093726,37.83668257,62.16331743,29.86777775,66.65398232,30.94408735,69.05591265,-13.148524080000001,R
1992,Arizona,36.5204526,38.47314178,48.69809602,51.30190398,38.74387412,59.95026765,39.25650847,60.74349153,32.54264317,66.42148286,32.88327243,67.11672757,-2.6038079599999975,R
1992,Arkansas,53.20795285,35.48339931,59.99226707,40.00773293,42.19173217,56.3678362,42.80835729,57.191642710000004,38.290785,60.46702533,38.7724119,61.2275881,19.984534139999994,D
1992,California,46.00658784,32.61466938,58.51672877,41.48327123,47.55944256,51.12656789,48.19268946,51.80731054,41.2677757,57.51694285,41.77546518,58.22453482,17.03345754,D
1992,Colorado,40.12802865,35.86905263,52.80206552,47.19793448,45.28240432,53.05888834,46.04617562,53.95382438,35.1228983,63.44215597,35.63423016,64.36576984,5.604131039999999,D
1992,Connecticut,42.21857296,35.78324122,54.12511671,45.87488329,46.87451936,51.97756122,47.41884954,52.58115046,38.82998159,60.73195173,39.00083124,60.99916876,8.25023342,D
1992,Delaware,43.52392791,35.3266349,55.1979927,44.8020073,43.4777563,55.87996366,43.7588104,56.2411896,39.93212136,59.78269409,40.0463273,59.9536727,10.3959854,D
1992,District of Columbia,84.64090486,9.095143515,90.29706962,9.702930381,82.6469719,14.3044531,85.24575261,14.75424739,85.38487751,13.7296013,86.14773395,13.85226605,80.594139239,D
1992,Florida,38.99012156,40.90249694,48.80315891,51.19684109,38.50721693,60.87155909,38.74792835,61.25207165,34.66024697,65.31858104,34.66758679,65.33241321,-2.393682179999999,R
1992,Georgia,43.46868534,42.87785319,50.34212845,49.65787155,39.49842844,59.75287234,39.79638366,60.20361634,39.78530524,60.17229857,39.80217985,60.19782015,0.6842568999999941,D
1992,Hawaii,48.09275779,36.69704593,56.71997773,43.28002227,54.26944008,44.75104454,54.80627598,45.19372402,43.81591563,55.09965877,44.29627578,55.70372422,13.439955459999993,D
1992,Idaho,28.41921205,42.0325898,40.33851698,59.66148302,36.01064142,62.07845113,36.71217715,63.28782285,26.39221295,72.36467029,26.7244288,73.2755712,-19.322966039999997,R
1992,Illinois,48.57967782,34.33746713,58.58821821,41.41178179,48.60455527,50.68826879,48.950723000000004,51.049277,43.29655321,56.17459154,43.52674669,56.47325331,17.17643642,D
1992,Indiana,36.79390564,42.90678013,46.16510547,53.83489453,39.68618767,59.84277566,39.87400888,60.12599112,37.68271379,61.67431459,37.92657088,62.07342912,-7.669789059999999,R
1992,Iowa,43.28583862,37.27213871,53.73252911,46.26747089,54.71192398,44.49647279,55.14848114,44.85151886,45.8870818,53.27211217,46.27617467,53.72382533,7.465058220000003,D
1992,Kansas,33.73849414,38.8815246,46.45894441,53.54105559,42.55964489,55.79299608,43.2724983,56.7275017,32.59803658,66.27220788,32.97052289,67.02947711,-7.082111179999998,R
1992,Kentucky,44.55114207,41.34088017,51.86877769,48.13122231,43.88359469,55.52147912,44.14623219,55.85376781,39.40124658,60.00693762,39.63581761,60.36418239,3.7375553800000034,D
1992,Louisiana,45.58453914,40.97089581,52.66513786,47.33486214,44.0645571,54.2747153,44.80870768,55.19129232,38.17539263,60.77370692,38.58083884,61.41916116,5.330275720000003,D
1992,Maine,38.7667973,30.39062603,56.05587286,43.94412714,43.88353888,55.3354293,44.2289813,55.7710187,38.78104074,60.83406852,38.9308821,61.0691179,12.111745720000002,D
1992,Maryland,49.81260519,35.62940269,58.29990004,41.70009996,48.19903427,51.10758663,48.53556977,51.46443023,47.01639086,52.50505259,47.24247281,52.75752719,16.599800079999994,D
1992,Massachusetts,47.54141093,29.02438796,62.09222867,37.90777133,53.22905149,45.37505873,53.98258893,46.01741107,48.43378267,51.22078251,48.60166976,51.39833024,24.184457339999994,D
1992,Michigan,43.77368748,36.37564792,54.61515965,45.38484035,45.67207835,53.56769378,46.02195004,53.97804996,40.23607594,59.22602717,40.453675,59.546325,9.230319300000005,D
1992,Minnesota,43.48465128,31.85083315,57.72134022,42.27865978,52.91283343,45.89572632,53.55085993,46.44914007,49.71884656,49.53841519,50.09089077,49.90910923,15.442680440000004,D
1992,Mississippi,40.76806414,49.68389467,45.07151053,54.92848947,39.06714459,59.88983679,39.47891704,60.52108296,37.42328159,61.88232119,37.68496494,62.31503506,-9.856978940000005,R
1992,Missouri,44.07168576,33.92168178,56.5069661,43.4930339,47.85044916,51.83157305,48.00308832,51.99691168,39.97524933,60.02475067,39.97524933,60.02475067,13.0139322,D
1992,Montana,37.63112452,35.12249655,51.72405712,48.27594288,46.19852656,52.07151725,47.01181028,52.98818972,38.17658185,60.47448208,38.69860124,61.30139876,3.4481142399999953,D
1992,Nebraska,29.40345416,46.59750036,38.68826957,61.31173043,39.19103807,60.16282041,39.44591451,60.55408549,28.80982686,70.55069086,28.99524633,71.00475367,-22.623460859999994,R
1992,Nevada,37.35755,34.72679225,51.82477752,48.17522248,38.6841254,60.04668744,39.18141084,60.81858916,32.41934514,66.76995016,32.68431845,67.31568155,3.6495550399999956,D
1992,New Hampshire,38.91179509,37.69142708,50.79655136,49.20344864,36.33449864,62.49087176,36.76636727,63.23363273,30.94516899,68.66733178,31.06554775,68.93445225,1.5931027200000045,D
1992,New Jersey,42.95395912,40.58103346,51.42031835,48.57968165,42.59814238,56.24010946,43.09884239,56.90115761,39.19754794,60.09051973,39.47860892,60.52139108,2.8406367000000046,D
1992,New Mexico,45.89884664,37.33846094,55.14215677,44.85784323,46.89357425,51.850353,47.49008426,52.50991574,39.22643233,59.70429846,39.65040187,60.34959813,10.28431354,D
1992,New York,47.27630691,28.83974308,62.1108254,37.8891746,50.19497561,43.76430362,53.42205264,46.57794736,44.09238689,49.60501321,47.05828213,52.94171787,24.221650800000006,D
1992,North Carolina,42.6533683,43.44280874,49.54153572,50.45846428,41.70631146,57.96829978,41.84246213,58.15753787,37.89196368,61.89689895,37.97213705,62.02786295,-0.9169285600000023,R
1992,North Dakota,32.18350517,44.21597167,42.12529523,57.87470477,42.97200104,56.03123181,43.40464427,56.59535573,33.79896495,64.83974224,34.26541762,65.73458238,-15.749409540000002,R
1992,Ohio,40.18128056,38.34661244,51.16816335,48.83183665,44.14684136,55.00175825,44.52593535,55.47406465,40.00319948,58.69868635,40.52931628,59.47068372,2.3363267000000008,D
1992,Oklahoma,34.0247375,42.64574833,44.3778817,55.6221183,41.28165146,57.92879126,41.61018773,58.38981227,30.66714662,68.61085184,30.89017415,69.109825849999993,-11.244236599999994,R
1992,Oregon,42.47885506,32.52721272,56.63389152,43.36610848,51.2781124,46.61136695,52.3836808,47.6163192,43.73968123,55.90582189,43.89528866,56.10471134,13.267783039999998,D
1992,Pennsylvania,45.14616487,36.12721052,55.54852946,44.45147054,48.3867405,50.70457962,48.830453,51.169547,45.98917667,53.34106792,46.29926852,53.70073148,11.097058919999995,D
1992,Rhode Island,47.04796356,29.02760469,61.843722820000004,38.15627718,55.63785459,43.93260871,55.87787055,44.12212945,48.01736466,51.66520906,48.17026976,51.82973024,23.687445640000007,D
1992,South Carolina,42.76254117,46.99335673,47.64315457,52.35684543,37.58119855,61.50481385,37.92785444,62.07214556,35.56517151,63.55400819,35.88122059,64.11877941,-4.71369086,R
1992,South Dakota,37.14097081,40.65914458,47.73896623,52.26103377,46.50612957,52.84976245,46.80762119,53.19237881,36.52879978,63.0033945,36.70048676,63.29951324,-4.522067539999995,R
1992,Tennessee,47.08479309,42.43336403,52.59803665,47.40196335,41.5458518,57.89048128,41.7813595,58.2186405,41.57224942,57.83972248,41.81815191,58.18184809,5.196073299999995,D
1992,Texas,37.07845833,40.56002111,47.75783683,52.24216317,43.34936922,55.95355796,43.65366707,56.34633293,36.11394829,63.610613,36.21369483,63.78630517,-4.4843263399999955,R
1992,Utah,24.65450176,43.3646327,36.24642089,63.75357911,32.04643528,66.21896484,32.61212517,67.38787483,24.67521948,74.50179145,24.87997899,75.12002101,-27.507158219999994,R
1992,Vermont,46.11375176,30.41825883,60.25420136,39.74579864,47.57980997,51.09605142,48.21828692,51.78171308,40.81241127,57.9230989,41.33508927,58.66491073,20.508402720000007,D
1992,Virginia,40.5860744,44.95736635,47.44498707,52.55501293,39.23140487,59.73519912,39.64105394,60.35894606,37.09293848,62.28716107,37.32431206,62.67568794,-5.110025859999993,R
1992,Washington,43.41022004,31.96560535,57.59170107,42.40829893,50.0476879,48.45642924,50.80771175,49.19228825,42.58081721,56.09175907,43.15364898,56.84635102,15.183402139999998,D
1992,West Virginia,48.41482162,35.39302916,57.76883808,42.23116192,52.19811085,47.46055095,52.3768932,47.6231068,44.59783457,55.11211811,44.72756568,55.27243432,15.537676160000004,D
1992,Wisconsin,41.13155574,36.77722096,52.7945085,47.2054915,51.41403025,47.79591058,51.82346629,48.17653371,45.02170061,54.19315283,45.37798429,54.62201571,5.589016999999998,D
1992,Wyoming,34.09977787,39.69652398,46.20797657,53.79202343,38.01337857,60.53038499,38.57512358,61.42487642,28.2428771,70.50982177,28.59960024,71.40039976,-7.584046860000001,R
1996,Alabama,43.1560877,50.12184321,46.26612885,53.73387115,40.8800635,47.6454036,46.17887354,53.82112646,39.86329831,59.16504894,40.2544316,59.7455684,-7.467742299999998,R
1996,Alaska,33.26711365,50.80125817,39.57149749,60.42850251,30.28711132,39.45749809,43.42573796,56.57426204,36.27096284,59.59093726,37.83668257,62.16331743,-20.857005020000003,R
1996,Arizona,46.51706595,44.2944165,51.22377115,48.77622885,36.5204526,38.47314178,48.69809602,51.30190398,38.74387412,59.95026765,39.25650847,60.74349153,2.447542299999995,D
1996,Arkansas,53.73644915,36.80085766,59.35282486,40.64717514,53.20795285,35.48339931,59.99226707,40.00773293,42.19173217,56.3678362,42.80835729,57.191642710000004,18.705649719999997,D
1996,California,51.09886562,38.20942008,57.21626523,42.78373477,46.00658784,32.61466938,58.51672877,41.48327123,47.55944256,51.12656789,48.19268946,51.80731054,14.432530459999995,D
1996,Colorado,44.42649841,45.79645754,49.24079237,50.75920763,40.12802865,35.86905263,52.80206552,47.19793448,45.28240432,53.05888834,46.04617562,53.95382438,-1.5184152599999976,R
1996,Connecticut,52.83158147,34.69080449,60.36350688,39.63649312,42.21857296,35.78324122,54.12511671,45.87488329,46.87451936,51.97756122,47.41884954,52.58115046,20.727013760000006,D
1996,Delaware,51.82784978,36.57988996,58.62365663,41.37634337,43.52392791,35.3266349,55.1979927,44.8020073,43.4777563,55.87996366,43.7588104,56.2411896,17.24731326,D
1996,District of Columbia,85.19001109,9.335795742,90.12354821,9.876451791,84.64090486,9.095143515,90.29706962,9.702930381,82.6469719,14.3044531,85.24575261,14.75424739,80.247096419,D
1996,Florida,48.0255712,42.32454875,53.1549612,46.8450388,38.99012156,40.90249694,48.80315891,51.19684109,38.50721693,60.87155909,38.74792835,61.25207165,6.309922400000005,D
1996,Georgia,45.84146585,47.01568011,49.3677308,50.6322692,43.46868534,42.87785319,50.34212845,49.65787155,39.49842844,59.75287234,39.79638366,60.20361634,-1.2645384000000064,R
1996,Hawaii,56.92880151,31.64028657,64.27615181,35.72384819,48.09275779,36.69704593,56.71997773,43.28002227,54.26944008,44.75104454,54.80627598,45.19372402,28.552303620000004,D
1996,Idaho,33.64638985,52.18410814,39.20097242,60.79902758,28.41921205,42.0325898,40.33851698,59.66148302,36.01064142,62.07845113,36.71217715,63.28782285,-21.59805516,R
1996,Illinois,54.31527783,36.80995298,59.60509219,40.39490781,48.57967782,34.33746713,58.58821821,41.41178179,48.60455527,50.68826879,48.950723000000004,51.049277,19.21018438,D
1996,Indiana,41.55713765,47.14238016,46.85159364,53.14840636,36.79390564,42.90678013,46.16510547,53.83489453,39.68618767,59.84277566,39.87400888,60.12599112,-6.2968127200000055,R
1996,Iowa,50.26096469,39.9201021,55.73338892,44.26661108,43.28583862,37.27213871,53.73252911,46.26747089,54.71192398,44.49647279,55.14848114,44.85151886,11.466777840000006,D
1996,Kansas,36.0847994,54.29070092,39.92763445,60.07236555,33.73849414,38.8815246,46.45894441,53.54105559,42.55964489,55.79299608,43.2724983,56.7275017,-20.1447311,R
1996,Kentucky,45.84217849,44.88222146,50.52905118,49.47094882,44.55114207,41.34088017,51.86877769,48.13122231,43.88359469,55.52147912,44.14623219,55.85376781,1.0581023600000066,D
1996,Louisiana,52.00999575,39.94407943,56.56083827,43.43916173,45.58453914,40.97089581,52.66513786,47.33486214,44.0645571,54.2747153,44.80870768,55.19129232,13.121676539999996,D
1996,Maine,51.62395589,30.76067384,62.66212042,37.33787958,38.7667973,30.39062603,56.05587286,43.94412714,43.88353888,55.3354293,44.2289813,55.7710187,25.32424084,D
1996,Maryland,54.25477435,38.26949749,58.63842349,41.36157651,49.81260519,35.62940269,58.29990004,41.70009996,48.19903427,51.10758663,48.53556977,51.46443023,17.276846980000002,D
1996,Massachusetts,61.47209871,28.08799202,68.63782541,31.36217459,47.54141093,29.02438796,62.09222867,37.90777133,53.22905149,45.37505873,53.98258893,46.01741107,37.27565082000001,D
1996,Michigan,51.69482057,38.48459434,57.32441337,42.67558663,43.77368748,36.37564792,54.61515965,45.38484035,45.67207835,53.56769378,46.02195004,53.97804996,14.648826740000004,D
1996,Minnesota,51.10075658,34.95542971,59.38068927,40.61931073,43.48465128,31.85083315,57.72134022,42.27865978,52.91283343,45.89572632,53.55085993,46.44914007,18.761378539999995,D
1996,Mississippi,44.08110022,49.20675231,47.25277625,52.74722375,40.76806414,49.68389467,45.07151053,54.92848947,39.06714459,59.88983679,39.47891704,60.52108296,-5.494447500000007,R
1996,Missouri,47.53957828,41.24138986,53.54703748,46.45296252,44.07168576,33.92168178,56.5069661,43.4930339,47.85044916,51.83157305,48.00308832,51.99691168,7.09407496,D
1996,Montana,41.25006448,44.13154074,48.31258955,51.68741045,37.63112452,35.12249655,51.72405712,48.27594288,46.19852656,52.07151725,47.01181028,52.98818972,-3.374820900000003,R
